name,type,value,date
科威特,KWT,2.04,2004
科威特,KWT,2.16,2005
科威特,KWT,2.15,2006
科威特,KWT,2.12,2007
科威特,KWT,2.07,2008
科威特,KWT,2.03,2009
科威特,KWT,1.99,2010
科威特,KWT,1.98,2011
科威特,KWT,1.98,2012
科威特,KWT,1.99,2013
科威特,KWT,2.02,2014
科威特,KWT,2.06,2015
科威特,KWT,2.19,2016
科威特,KWT,2.35,2017
吉尔吉斯斯坦,KGZ,7.08,1960
吉尔吉斯斯坦,KGZ,6.91,1961
吉尔吉斯斯坦,KGZ,6.73,1962
吉尔吉斯斯坦,KGZ,6.56,1963
吉尔吉斯斯坦,KGZ,6.42,1964
吉尔吉斯斯坦,KGZ,6.31,1965
吉尔吉斯斯坦,KGZ,6.28,1966
吉尔吉斯斯坦,KGZ,6.27,1967
吉尔吉斯斯坦,KGZ,6.28,1968
吉尔吉斯斯坦,KGZ,6.26,1969
吉尔吉斯斯坦,KGZ,6.22,1970
吉尔吉斯斯坦,KGZ,6.22,1971
吉尔吉斯斯坦,KGZ,6.17,1972
吉尔吉斯斯坦,KGZ,6.09,1973
吉尔吉斯斯坦,KGZ,6.01,1974
吉尔吉斯斯坦,KGZ,5.95,1975
吉尔吉斯斯坦,KGZ,5.94,1976
吉尔吉斯斯坦,KGZ,5.94,1977
吉尔吉斯斯坦,KGZ,5.93,1978
吉尔吉斯斯坦,KGZ,5.89,1979
吉尔吉斯斯坦,KGZ,5.80,1980
吉尔吉斯斯坦,KGZ,5.71,1981
吉尔吉斯斯坦,KGZ,5.58,1982
吉尔吉斯斯坦,KGZ,5.44,1983
吉尔吉斯斯坦,KGZ,5.32,1984
吉尔吉斯斯坦,KGZ,5.22,1985
吉尔吉斯斯坦,KGZ,5.14,1986
吉尔吉斯斯坦,KGZ,5.06,1987
吉尔吉斯斯坦,KGZ,5.01,1988
吉尔吉斯斯坦,KGZ,5.00,1989
吉尔吉斯斯坦,KGZ,5.03,1990
吉尔吉斯斯坦,KGZ,5.13,1991
吉尔吉斯斯坦,KGZ,5.26,1992
吉尔吉斯斯坦,KGZ,5.39,1993
吉尔吉斯斯坦,KGZ,5.47,1994
吉尔吉斯斯坦,KGZ,5.48,1995
吉尔吉斯斯坦,KGZ,5.53,1996
吉尔吉斯斯坦,KGZ,5.53,1997
吉尔吉斯斯坦,KGZ,5.49,1998
吉尔吉斯斯坦,KGZ,5.48,1999
吉尔吉斯斯坦,KGZ,5.51,2000
吉尔吉斯斯坦,KGZ,5.59,2001
吉尔吉斯斯坦,KGZ,5.70,2002
吉尔吉斯斯坦,KGZ,5.77,2003
吉尔吉斯斯坦,KGZ,5.76,2004
吉尔吉斯斯坦,KGZ,5.64,2005
吉尔吉斯斯坦,KGZ,5.48,2006
吉尔吉斯斯坦,KGZ,5.24,2007
吉尔吉斯斯坦,KGZ,4.98,2008
吉尔吉斯斯坦,KGZ,4.74,2009
吉尔吉斯斯坦,KGZ,4.52,2010
吉尔吉斯斯坦,KGZ,4.45,2011
吉尔吉斯斯坦,KGZ,4.39,2012
吉尔吉斯斯坦,KGZ,4.32,2013
吉尔吉斯斯坦,KGZ,4.28,2014
吉尔吉斯斯坦,KGZ,4.28,2015
吉尔吉斯斯坦,KGZ,4.36,2016
吉尔吉斯斯坦,KGZ,4.49,2017
老挝,LAO,2.61,1960
老挝,LAO,2.67,1961
老挝,LAO,2.72,1962
老挝,LAO,2.76,1963
老挝,LAO,2.80,1964
老挝,LAO,2.83,1965
老挝,LAO,2.89,1966
老挝,LAO,2.95,1967
老挝,LAO,2.99,1968
老挝,LAO,3.03,1969
老挝,LAO,3.05,1970
老挝,LAO,3.10,1971
老挝,LAO,3.13,1972
老挝,LAO,3.15,1973
老挝,LAO,3.16,1974
老挝,LAO,3.18,1975
老挝,LAO,3.25,1976
老挝,LAO,3.32,1977
老挝,LAO,3.38,1978
老挝,LAO,3.44,1979
老挝,LAO,3.49,1980
老挝,LAO,3.52,1981
老挝,LAO,3.55,1982
老挝,LAO,3.56,1983
老挝,LAO,3.56,1984
老挝,LAO,3.56,1985
老挝,LAO,3.57,1986
老挝,LAO,3.57,1987
老挝,LAO,3.56,1988
老挝,LAO,3.55,1989
老挝,LAO,3.53,1990
老挝,LAO,3.54,1991
老挝,LAO,3.54,1992
老挝,LAO,3.54,1993
老挝,LAO,3.54,1994
老挝,LAO,3.52,1995
老挝,LAO,3.54,1996
老挝,LAO,3.56,1997
老挝,LAO,3.57,1998
老挝,LAO,3.57,1999
老挝,LAO,3.57,2000
老挝,LAO,3.61,2001
老挝,LAO,3.63,2002
老挝,LAO,3.65,2003
老挝,LAO,3.66,2004
老挝,LAO,3.66,2005
老挝,LAO,3.68,2006
老挝,LAO,3.68,2007
老挝,LAO,3.69,2008
老挝,LAO,3.69,2009
老挝,LAO,3.69,2010
老挝,LAO,3.72,2011
老挝,LAO,3.75,2012
老挝,LAO,3.79,2013
老挝,LAO,3.83,2014
老挝,LAO,3.89,2015
老挝,LAO,3.96,2016
老挝,LAO,4.03,2017
拉脱维亚,LVA,10.57,1960
拉脱维亚,LVA,10.62,1961
拉脱维亚,LVA,10.65,1962
拉脱维亚,LVA,10.69,1963
拉脱维亚,LVA,10.76,1964
拉脱维亚,LVA,10.88,1965
拉脱维亚,LVA,11.08,1966
拉脱维亚,LVA,11.31,1967
拉脱维亚,LVA,11.56,1968
拉脱维亚,LVA,11.80,1969
拉脱维亚,LVA,12.02,1970
拉脱维亚,LVA,12.26,1971
拉脱维亚,LVA,12.44,1972
拉脱维亚,LVA,12.57,1973
拉脱维亚,LVA,12.70,1974
拉脱维亚,LVA,12.83,1975
拉脱维亚,LVA,12.95,1976
拉脱维亚,LVA,13.09,1977
拉脱维亚,LVA,13.21,1978
拉脱维亚,LVA,13.21,1979
拉脱维亚,LVA,13.07,1980
拉脱维亚,LVA,12.92,1981
拉脱维亚,LVA,12.63,1982
拉脱维亚,LVA,12.27,1983
拉脱维亚,LVA,11.96,1984
拉脱维亚,LVA,11.74,1985
拉脱维亚,LVA,11.65,1986
拉脱维亚,LVA,11.64,1987
拉脱维亚,LVA,11.69,1988
拉脱维亚,LVA,11.77,1989
拉脱维亚,LVA,11.88,1990
拉脱维亚,LVA,12.23,1991
拉脱维亚,LVA,12.62,1992
拉脱维亚,LVA,13.02,1993
拉脱维亚,LVA,13.39,1994
拉脱维亚,LVA,13.72,1995
拉脱维亚,LVA,14.06,1996
拉脱维亚,LVA,14.32,1997
拉脱维亚,LVA,14.53,1998
拉脱维亚,LVA,14.75,1999
拉脱维亚,LVA,14.99,2000
拉脱维亚,LVA,15.41,2001
拉脱维亚,LVA,15.83,2002
拉脱维亚,LVA,16.22,2003
拉脱维亚,LVA,16.57,2004
拉脱维亚,LVA,16.86,2005
拉脱维亚,LVA,17.20,2006
拉脱维亚,LVA,17.51,2007
拉脱维亚,LVA,17.78,2008
拉脱维亚,LVA,18.00,2009
拉脱维亚,LVA,18.18,2010
拉脱维亚,LVA,18.44,2011
拉脱维亚,LVA,18.66,2012
拉脱维亚,LVA,18.86,2013
拉脱维亚,LVA,19.07,2014
拉脱维亚,LVA,19.28,2015
拉脱维亚,LVA,19.53,2016
拉脱维亚,LVA,19.75,2017
黎巴嫩,LBN,5.95,1960
黎巴嫩,LBN,5.84,1961
黎巴嫩,LBN,5.70,1962
黎巴嫩,LBN,5.54,1963
黎巴嫩,LBN,5.40,1964
黎巴嫩,LBN,5.28,1965
黎巴嫩,LBN,5.22,1966
黎巴嫩,LBN,5.17,1967
黎巴嫩,LBN,5.13,1968
黎巴嫩,LBN,5.10,1969
黎巴嫩,LBN,5.05,1970
黎巴嫩,LBN,5.03,1971
黎巴嫩,LBN,5.01,1972
黎巴嫩,LBN,4.97,1973
黎巴嫩,LBN,4.94,1974
黎巴嫩,LBN,4.93,1975
黎巴嫩,LBN,5.04,1976
黎巴嫩,LBN,5.17,1977
黎巴嫩,LBN,5.29,1978
黎巴嫩,LBN,5.38,1979
黎巴嫩,LBN,5.41,1980
黎巴嫩,LBN,5.37,1981
黎巴嫩,LBN,5.30,1982
黎巴嫩,LBN,5.22,1983
黎巴嫩,LBN,5.17,1984
黎巴嫩,LBN,5.18,1985
黎巴嫩,LBN,5.25,1986
黎巴嫩,LBN,5.37,1987
黎巴嫩,LBN,5.53,1988
黎巴嫩,LBN,5.71,1989
黎巴嫩,LBN,5.91,1990
黎巴嫩,LBN,6.01,1991
黎巴嫩,LBN,6.10,1992
黎巴嫩,LBN,6.19,1993
黎巴嫩,LBN,6.28,1994
黎巴嫩,LBN,6.36,1995
黎巴嫩,LBN,6.49,1996
黎巴嫩,LBN,6.64,1997
黎巴嫩,LBN,6.79,1998
黎巴嫩,LBN,6.95,1999
黎巴嫩,LBN,7.11,2000
黎巴嫩,LBN,7.11,2001
黎巴嫩,LBN,7.15,2002
黎巴嫩,LBN,7.22,2003
黎巴嫩,LBN,7.33,2004
黎巴嫩,LBN,7.47,2005
黎巴嫩,LBN,7.64,2006
黎巴嫩,LBN,7.82,2007
黎巴嫩,LBN,8.02,2008
黎巴嫩,LBN,8.22,2009
黎巴嫩,LBN,8.40,2010
黎巴嫩,LBN,8.32,2011
黎巴嫩,LBN,8.25,2012
黎巴嫩,LBN,8.18,2013
黎巴嫩,LBN,8.14,2014
黎巴嫩,LBN,8.14,2015
黎巴嫩,LBN,8.32,2016
黎巴嫩,LBN,8.51,2017
莱索托,LSO,4.27,1960
莱索托,LSO,4.28,1961
莱索托,LSO,4.27,1962
莱索托,LSO,4.26,1963
莱索托,LSO,4.25,1964
莱索托,LSO,4.22,1965
莱索托,LSO,4.23,1966
莱索托,LSO,4.22,1967
莱索托,LSO,4.21,1968
莱索托,LSO,4.19,1969
莱索托,LSO,4.18,1970
莱索托,LSO,4.20,1971
莱索托,LSO,4.21,1972
莱索托,LSO,4.22,1973
莱索托,LSO,4.21,1974
莱索托,LSO,4.19,1975
莱索托,LSO,4.18,1976
莱索托,LSO,4.16,1977
莱索托,LSO,4.13,1978
莱索托,LSO,4.10,1979
莱索托,LSO,4.06,1980
莱索托,LSO,4.07,1981
莱索托,LSO,4.07,1982
莱索托,LSO,4.08,1983
莱索托,LSO,4.09,1984
莱索托,LSO,4.10,1985
莱索托,LSO,4.13,1986
莱索托,LSO,4.16,1987
莱索托,LSO,4.19,1988
莱索托,LSO,4.21,1989
莱索托,LSO,4.22,1990
莱索托,LSO,4.24,1991
莱索托,LSO,4.24,1992
莱索托,LSO,4.23,1993
莱索托,LSO,4.23,1994
莱索托,LSO,4.25,1995
莱索托,LSO,4.32,1996
莱索托,LSO,4.38,1997
莱索托,LSO,4.44,1998
莱索托,LSO,4.47,1999
莱索托,LSO,4.49,2000
莱索托,LSO,4.53,2001
莱索托,LSO,4.56,2002
莱索托,LSO,4.57,2003
莱索托,LSO,4.57,2004
莱索托,LSO,4.54,2005
莱索托,LSO,4.53,2006
莱索托,LSO,4.49,2007
莱索托,LSO,4.44,2008
莱索托,LSO,4.41,2009
莱索托,LSO,4.40,2010
莱索托,LSO,4.40,2011
莱索托,LSO,4.41,2012
莱索托,LSO,4.42,2013
莱索托,LSO,4.43,2014
莱索托,LSO,4.44,2015
莱索托,LSO,4.48,2016
莱索托,LSO,4.51,2017
利比里亚,LBR,2.38,1960
利比里亚,LBR,2.39,1961
利比里亚,LBR,2.40,1962
利比里亚,LBR,2.39,1963
利比里亚,LBR,2.37,1964
利比里亚,LBR,2.34,1965
利比里亚,LBR,2.37,1966
利比里亚,LBR,2.39,1967
利比里亚,LBR,2.39,1968
利比里亚,LBR,2.39,1969
利比里亚,LBR,2.38,1970
利比里亚,LBR,2.42,1971
利比里亚,LBR,2.44,1972
利比里亚,LBR,2.45,1973
利比里亚,LBR,2.46,1974
利比里亚,LBR,2.47,1975
利比里亚,LBR,2.51,1976
利比里亚,LBR,2.55,1977
利比里亚,LBR,2.59,1978
利比里亚,LBR,2.62,1979
利比里亚,LBR,2.64,1980
利比里亚,LBR,2.68,1981
利比里亚,LBR,2.71,1982
利比里亚,LBR,2.73,1983
利比里亚,LBR,2.76,1984
利比里亚,LBR,2.79,1985
利比里亚,LBR,2.85,1986
利比里亚,LBR,2.90,1987
利比里亚,LBR,2.94,1988
利比里亚,LBR,2.95,1989
利比里亚,LBR,2.95,1990
利比里亚,LBR,3.00,1991
利比里亚,LBR,3.04,1992
利比里亚,LBR,3.06,1993
利比里亚,LBR,3.06,1994
利比里亚,LBR,3.02,1995
利比里亚,LBR,3.02,1996
利比里亚,LBR,3.02,1997
利比里亚,LBR,3.03,1998
利比里亚,LBR,3.05,1999
利比里亚,LBR,3.10,2000
利比里亚,LBR,3.09,2001
利比里亚,LBR,3.08,2002
利比里亚,LBR,3.06,2003
利比里亚,LBR,3.04,2004
利比里亚,LBR,3.02,2005
利比里亚,LBR,3.03,2006
利比里亚,LBR,3.05,2007
利比里亚,LBR,3.07,2008
利比里亚,LBR,3.07,2009
利比里亚,LBR,3.07,2010
利比里亚,LBR,3.07,2011
利比里亚,LBR,3.06,2012
利比里亚,LBR,3.04,2013
利比里亚,LBR,3.03,2014
利比里亚,LBR,3.02,2015
利比里亚,LBR,3.04,2016
利比里亚,LBR,3.06,2017
利比亚,LBY,3.89,1960
利比亚,LBY,3.82,1961
利比亚,LBY,3.74,1962
利比亚,LBY,3.64,1963
利比亚,LBY,3.53,1964
利比亚,LBY,3.41,1965
利比亚,LBY,3.34,1966
利比亚,LBY,3.26,1967
利比亚,LBY,3.18,1968
利比亚,LBY,3.10,1969
利比亚,LBY,3.03,1970
利比亚,LBY,2.99,1971
利比亚,LBY,2.95,1972
利比亚,LBY,2.92,1973
利比亚,LBY,2.89,1974
利比亚,LBY,2.86,1975
利比亚,LBY,2.84,1976
利比亚,LBY,2.82,1977
利比亚,LBY,2.81,1978
利比亚,LBY,2.80,1979
利比亚,LBY,2.79,1980
利比亚,LBY,2.79,1981
利比亚,LBY,2.79,1982
利比亚,LBY,2.80,1983
利比亚,LBY,2.81,1984
利比亚,LBY,2.83,1985
利比亚,LBY,2.89,1986
利比亚,LBY,2.94,1987
利比亚,LBY,3.00,1988
利比亚,LBY,3.05,1989
利比亚,LBY,3.11,1990
利比亚,LBY,3.18,1991
利比亚,LBY,3.24,1992
利比亚,LBY,3.31,1993
利比亚,LBY,3.38,1994
利比亚,LBY,3.44,1995
利比亚,LBY,3.52,1996
利比亚,LBY,3.59,1997
利比亚,LBY,3.65,1998
利比亚,LBY,3.71,1999
利比亚,LBY,3.77,2000
利比亚,LBY,3.82,2001
利比亚,LBY,3.87,2002
利比亚,LBY,3.92,2003
利比亚,LBY,3.96,2004
利比亚,LBY,3.99,2005
利比亚,LBY,4.05,2006
利比亚,LBY,4.11,2007
利比亚,LBY,4.15,2008
利比亚,LBY,4.18,2009
利比亚,LBY,4.19,2010
利比亚,LBY,4.23,2011
利比亚,LBY,4.25,2012
利比亚,LBY,4.27,2013
利比亚,LBY,4.29,2014
利比亚,LBY,4.32,2015
利比亚,LBY,4.36,2016
利比亚,LBY,4.42,2017
立陶宛,LTU,7.93,1960
立陶宛,LTU,8.13,1961
立陶宛,LTU,8.33,1962
立陶宛,LTU,8.53,1963
立陶宛,LTU,8.74,1964
立陶宛,LTU,8.96,1965
立陶宛,LTU,9.18,1966
立陶宛,LTU,9.40,1967
立陶宛,LTU,9.63,1968
立陶宛,LTU,9.88,1969
立陶宛,LTU,10.15,1970
立陶宛,LTU,10.44,1971
立陶宛,LTU,10.72,1972
立陶宛,LTU,10.99,1973
立陶宛,LTU,11.21,1974
立陶宛,LTU,11.38,1975
立陶宛,LTU,11.46,1976
立陶宛,LTU,11.51,1977
立陶宛,LTU,11.52,1978
立陶宛,LTU,11.47,1979
立陶宛,LTU,11.35,1980
立陶宛,LTU,11.21,1981
立陶宛,LTU,10.98,1982
立陶宛,LTU,10.74,1983
立陶宛,LTU,10.53,1984
立陶宛,LTU,10.41,1985
立陶宛,LTU,10.40,1986
立陶宛,LTU,10.46,1987
立陶宛,LTU,10.57,1988
立陶宛,LTU,10.72,1989
立陶宛,LTU,10.88,1990
立陶宛,LTU,11.16,1991
立陶宛,LTU,11.45,1992
立陶宛,LTU,11.74,1993
立陶宛,LTU,12.02,1994
立陶宛,LTU,12.29,1995
立陶宛,LTU,12.65,1996
立陶宛,LTU,12.99,1997
立陶宛,LTU,13.30,1998
立陶宛,LTU,13.61,1999
立陶宛,LTU,13.91,2000
立陶宛,LTU,14.34,2001
立陶宛,LTU,14.76,2002
立陶宛,LTU,15.18,2003
立陶宛,LTU,15.59,2004
立陶宛,LTU,15.99,2005
立陶宛,LTU,16.32,2006
立陶宛,LTU,16.61,2007
立陶宛,LTU,16.87,2008
立陶宛,LTU,17.08,2009
立陶宛,LTU,17.27,2010
立陶宛,LTU,17.57,2011
立陶宛,LTU,17.85,2012
立陶宛,LTU,18.13,2013
立陶宛,LTU,18.40,2014
立陶宛,LTU,18.69,2015
立陶宛,LTU,18.84,2016
立陶宛,LTU,19.00,2017
卢森堡,LUX,10.82,1960
卢森堡,LUX,10.97,1961
卢森堡,LUX,11.10,1962
卢森堡,LUX,11.24,1963
卢森堡,LUX,11.37,1964
卢森堡,LUX,11.52,1965
卢森堡,LUX,11.75,1966
卢森堡,LUX,11.97,1967
卢森堡,LUX,12.18,1968
卢森堡,LUX,12.38,1969
卢森堡,LUX,12.56,1970
卢森堡,LUX,12.76,1971
卢森堡,LUX,12.92,1972
卢森堡,LUX,13.05,1973
卢森堡,LUX,13.15,1974
卢森堡,LUX,13.23,1975
卢森堡,LUX,13.42,1976
卢森堡,LUX,13.58,1977
卢森堡,LUX,13.68,1978
卢森堡,LUX,13.70,1979
卢森堡,LUX,13.64,1980
卢森堡,LUX,13.65,1981
卢森堡,LUX,13.59,1982
卢森堡,LUX,13.48,1983
卢森堡,LUX,13.37,1984
卢森堡,LUX,13.29,1985
卢森堡,LUX,13.27,1986
卢森堡,LUX,13.27,1987
卢森堡,LUX,13.29,1988
卢森堡,LUX,13.34,1989
卢森堡,LUX,13.40,1990
卢森堡,LUX,13.51,1991
卢森堡,LUX,13.64,1992
卢森堡,LUX,13.76,1993
卢森堡,LUX,13.85,1994
卢森堡,LUX,13.91,1995
卢森堡,LUX,14.00,1996
卢森堡,LUX,14.05,1997
卢森堡,LUX,14.07,1998
卢森堡,LUX,14.08,1999
卢森堡,LUX,14.07,2000
卢森堡,LUX,14.18,2001
卢森堡,LUX,14.26,2002
卢森堡,LUX,14.33,2003
卢森堡,LUX,14.39,2004
卢森堡,LUX,14.42,2005
卢森堡,LUX,14.33,2006
卢森堡,LUX,14.23,2007
卢森堡,LUX,14.13,2008
卢森堡,LUX,14.04,2009
卢森堡,LUX,13.99,2010
卢森堡,LUX,13.96,2011
卢森堡,LUX,13.94,2012
卢森堡,LUX,13.95,2013
卢森堡,LUX,13.96,2014
卢森堡,LUX,13.99,2015
卢森堡,LUX,14.15,2016
卢森堡,LUX,14.31,2017
中国澳门特别行政区,MAC,4.97,1960
中国澳门特别行政区,MAC,4.93,1961
中国澳门特别行政区,MAC,4.87,1962
中国澳门特别行政区,MAC,4.80,1963
中国澳门特别行政区,MAC,4.72,1964
中国澳门特别行政区,MAC,4.66,1965
中国澳门特别行政区,MAC,4.63,1966
中国澳门特别行政区,MAC,4.62,1967
中国澳门特别行政区,MAC,4.63,1968
中国澳门特别行政区,MAC,4.64,1969
中国澳门特别行政区,MAC,4.66,1970
中国澳门特别行政区,MAC,4.86,1971
中国澳门特别行政区,MAC,5.07,1972
中国澳门特别行政区,MAC,5.30,1973
中国澳门特别行政区,MAC,5.54,1974
中国澳门特别行政区,MAC,5.81,1975
中国澳门特别行政区,MAC,6.15,1976
中国澳门特别行政区,MAC,6.50,1977
中国澳门特别行政区,MAC,6.86,1978
中国澳门特别行政区,MAC,7.21,1979
中国澳门特别行政区,MAC,7.58,1980
中国澳门特别行政区,MAC,7.60,1981
中国澳门特别行政区,MAC,7.57,1982
中国澳门特别行政区,MAC,7.51,1983
中国澳门特别行政区,MAC,7.43,1984
中国澳门特别行政区,MAC,7.34,1985
中国澳门特别行政区,MAC,7.12,1986
中国澳门特别行政区,MAC,6.94,1987
中国澳门特别行政区,MAC,6.78,1988
中国澳门特别行政区,MAC,6.64,1989
中国澳门特别行政区,MAC,6.52,1990
中国澳门特别行政区,MAC,6.65,1991
中国澳门特别行政区,MAC,6.78,1992
中国澳门特别行政区,MAC,6.91,1993
中国澳门特别行政区,MAC,7.04,1994
中国澳门特别行政区,MAC,7.17,1995
中国澳门特别行政区,MAC,7.23,1996
中国澳门特别行政区,MAC,7.28,1997
中国澳门特别行政区,MAC,7.32,1998
中国澳门特别行政区,MAC,7.36,1999
中国澳门特别行政区,MAC,7.38,2000
中国澳门特别行政区,MAC,7.30,2001
中国澳门特别行政区,MAC,7.23,2002
中国澳门特别行政区,MAC,7.18,2003
中国澳门特别行政区,MAC,7.13,2004
中国澳门特别行政区,MAC,7.10,2005
中国澳门特别行政区,MAC,7.04,2006
中国澳门特别行政区,MAC,6.95,2007
中国澳门特别行政区,MAC,6.85,2008
中国澳门特别行政区,MAC,6.79,2009
中国澳门特别行政区,MAC,6.82,2010
中国澳门特别行政区,MAC,7.03,2011
中国澳门特别行政区,MAC,7.32,2012
中国澳门特别行政区,MAC,7.69,2013
中国澳门特别行政区,MAC,8.12,2014
中国澳门特别行政区,MAC,8.61,2015
中国澳门特别行政区,MAC,9.18,2016
中国澳门特别行政区,MAC,9.80,2017
马其顿王国,MKD,4.70,1960
马其顿王国,MKD,4.65,1961
马其顿王国,MKD,4.59,1962
马其顿王国,MKD,4.52,1963
马其顿王国,MKD,4.47,1964
马其顿王国,MKD,4.42,1965
马其顿王国,MKD,4.46,1966
马其顿王国,MKD,4.51,1967
马其顿王国,MKD,4.57,1968
马其顿王国,MKD,4.64,1969
马其顿王国,MKD,4.73,1970
马其顿王国,MKD,4.87,1971
马其顿王国,MKD,5.03,1972
马其顿王国,MKD,5.19,1973
马其顿王国,MKD,5.37,1974
马其顿王国,MKD,5.56,1975
马其顿王国,MKD,5.75,1976
马其顿王国,MKD,5.96,1977
马其顿王国,MKD,6.14,1978
马其顿王国,MKD,6.27,1979
马其顿王国,MKD,6.34,1980
马其顿王国,MKD,6.33,1981
马其顿王国,MKD,6.26,1982
马其顿王国,MKD,6.16,1983
马其顿王国,MKD,6.11,1984
马其顿王国,MKD,6.13,1985
马其顿王国,MKD,6.26,1986
马其顿王国,MKD,6.45,1987
马其顿王国,MKD,6.69,1988
马其顿王国,MKD,6.94,1989
马其顿王国,MKD,7.20,1990
马其顿王国,MKD,7.49,1991
马其顿王国,MKD,7.79,1992
马其顿王国,MKD,8.08,1993
马其顿王国,MKD,8.38,1994
马其顿王国,MKD,8.70,1995
马其顿王国,MKD,8.95,1996
马其顿王国,MKD,9.19,1997
马其顿王国,MKD,9.44,1998
马其顿王国,MKD,9.67,1999
马其顿王国,MKD,9.89,2000
马其顿王国,MKD,10.15,2001
马其顿王国,MKD,10.39,2002
马其顿王国,MKD,10.62,2003
马其顿王国,MKD,10.82,2004
马其顿王国,MKD,11.00,2005
马其顿王国,MKD,11.14,2006
马其顿王国,MKD,11.27,2007
马其顿王国,MKD,11.38,2008
马其顿王国,MKD,11.49,2009
马其顿王国,MKD,11.60,2010
马其顿王国,MKD,11.76,2011
马其顿王国,MKD,11.91,2012
马其顿王国,MKD,12.06,2013
马其顿王国,MKD,12.27,2014
马其顿王国,MKD,12.53,2015
马其顿王国,MKD,12.87,2016
马其顿王国,MKD,13.26,2017
马达加斯加,MDG,3.26,1960
马达加斯加,MDG,3.29,1961
马达加斯加,MDG,3.30,1962
马达加斯加,MDG,3.31,1963
马达加斯加,MDG,3.31,1964
马达加斯加,MDG,3.31,1965
马达加斯加,MDG,3.35,1966
马达加斯加,MDG,3.38,1967
马达加斯加,MDG,3.41,1968
马达加斯加,MDG,3.45,1969
马达加斯加,MDG,3.48,1970
马达加斯加,MDG,3.54,1971
马达加斯加,MDG,3.60,1972
马达加斯加,MDG,3.64,1973
马达加斯加,MDG,3.66,1974
马达加斯加,MDG,3.65,1975
马达加斯加,MDG,3.63,1976
马达加斯加,MDG,3.58,1977
马达加斯加,MDG,3.52,1978
马达加斯加,MDG,3.45,1979
马达加斯加,MDG,3.37,1980
马达加斯加,MDG,3.32,1981
马达加斯加,MDG,3.27,1982
马达加斯加,MDG,3.22,1983
马达加斯加,MDG,3.17,1984
马达加斯加,MDG,3.12,1985
马达加斯加,MDG,3.10,1986
马达加斯加,MDG,3.09,1987
马达加斯加,MDG,3.07,1988
马达加斯加,MDG,3.05,1989
马达加斯加,MDG,3.03,1990
马达加斯加,MDG,3.03,1991
马达加斯加,MDG,3.02,1992
马达加斯加,MDG,3.02,1993
马达加斯加,MDG,3.01,1994
马达加斯加,MDG,3.00,1995
马达加斯加,MDG,3.01,1996
马达加斯加,MDG,3.00,1997
马达加斯加,MDG,3.00,1998
马达加斯加,MDG,2.98,1999
马达加斯加,MDG,2.97,2000
马达加斯加,MDG,2.96,2001
马达加斯加,MDG,2.96,2002
马达加斯加,MDG,2.95,2003
马达加斯加,MDG,2.93,2004
马达加斯加,MDG,2.91,2005
马达加斯加,MDG,2.90,2006
马达加斯加,MDG,2.89,2007
马达加斯加,MDG,2.87,2008
马达加斯加,MDG,2.85,2009
马达加斯加,MDG,2.83,2010
马达加斯加,MDG,2.83,2011
马达加斯加,MDG,2.82,2012
马达加斯加,MDG,2.81,2013
马达加斯加,MDG,2.81,2014
马达加斯加,MDG,2.83,2015
马达加斯加,MDG,2.88,2016
马达加斯加,MDG,2.93,2017
马拉维,MWI,2.72,1960
马拉维,MWI,2.70,1961
马拉维,MWI,2.68,1962
马拉维,MWI,2.65,1963
马拉维,MWI,2.63,1964
马拉维,MWI,2.59,1965
马拉维,MWI,2.60,1966
马拉维,MWI,2.60,1967
马拉维,MWI,2.60,1968
马拉维,MWI,2.58,1969
马拉维,MWI,2.54,1970
马拉维,MWI,2.51,1971
马拉维,MWI,2.47,1972
马拉维,MWI,2.43,1973
马拉维,MWI,2.39,1974
马拉维,MWI,2.36,1975
马拉维,MWI,2.36,1976
马拉维,MWI,2.36,1977
马拉维,MWI,2.36,1978
马拉维,MWI,2.37,1979
马拉维,MWI,2.39,1980
马拉维,MWI,2.43,1981
马拉维,MWI,2.47,1982
马拉维,MWI,2.51,1983
马拉维,MWI,2.54,1984
马拉维,MWI,2.54,1985
马拉维,MWI,2.57,1986
马拉维,MWI,2.59,1987
马拉维,MWI,2.61,1988
马拉维,MWI,2.64,1989
马拉维,MWI,2.68,1990
马拉维,MWI,2.75,1991
马拉维,MWI,2.82,1992
马拉维,MWI,2.89,1993
马拉维,MWI,2.96,1994
马拉维,MWI,3.02,1995
马拉维,MWI,3.00,1996
马拉维,MWI,2.97,1997
马拉维,MWI,2.93,1998
马拉维,MWI,2.90,1999
马拉维,MWI,2.86,2000
马拉维,MWI,2.85,2001
马拉维,MWI,2.85,2002
马拉维,MWI,2.84,2003
马拉维,MWI,2.83,2004
马拉维,MWI,2.82,2005
马拉维,MWI,2.84,2006
马拉维,MWI,2.85,2007
马拉维,MWI,2.87,2008
马拉维,MWI,2.88,2009
马拉维,MWI,2.90,2010
马拉维,MWI,2.92,2011
马拉维,MWI,2.96,2012
马拉维,MWI,2.99,2013
马拉维,MWI,3.00,2014
马拉维,MWI,3.00,2015
马拉维,MWI,3.00,2016
马拉维,MWI,2.98,2017
马来西亚,MYS,3.43,1960
马来西亚,MYS,3.38,1961
马来西亚,MYS,3.34,1962
马来西亚,MYS,3.30,1963
马来西亚,MYS,3.25,1964
马来西亚,MYS,3.20,1965
马来西亚,MYS,3.22,1966
马来西亚,MYS,3.23,1967
